Date,Suffix,KM,Dplus,Top,People,Name,Type,Comment,id,EventLink,TrailShortLink,TrailFullLink,Trail1,Trail2,Album,HavePhoto
2021-11-14,,7,350,1115,26,"🥾 Hike: Gorges du Bruyant + Bec de l'Aigle 🐟️🍁",Hike,,282066634,https://www.meetup.com/grenoble-adventure-club-english-french/events/282066634,https://s.42l.fr/4lYJAQTL,,,,2021-11-14-🥾-Hike-Gorges-du-Bruyant-Bec-de-lAigle-🐟️🍁.html,
2021-11-18,,,,,17,"Concert at la belle électrique : French 79 (électro)",Concert,,281901125,https://www.meetup.com/grenoble-adventure-club-english-french/events/281901125,,,,,,No
2021-11-21,,6.5,530,800,15,"🥾 Hike: Le belvédère du Scialet 💨🙆",Hike,,282222497,https://www.meetup.com/grenoble-adventure-club-english-french/events/282222497,https://s.42l.fr/69OtrJ43,,,,2021-11-21-🥾-Hike-Le-belvedere-du-Scialet-🐟️🍁.html,
2021-11-28,,7.6,328,540,12,"🥾 Hike: Le fort de Montavie 😅❄",Hike,,282327646,https://www.meetup.com/grenoble-adventure-club-english-french/events/282327646,https://s.42l.fr/Fd4UYTYO,,https://s.42l.fr/Fd4UYTYO,,2021-11-28-🥾-Hike-Le-fort-de-Montavie-😅❄.html,
2021-12-04,,8,520,625,5,"🥾 Hike: NUMBER 100!!! 🎉🎉 Mont Jalla: classic but 'must-do' 😊",Hike,,282472942,https://www.meetup.com/grenoble-adventure-club-english-french/events/282472942,https://s.42l.fr/BBnziuEy,,,,2021-12-04-🥾-Hike-NUMBER-100-🎉🎉-Mont-Jalla-classic-but-must-do-😊.html,
2021-12-11,,10,585,1966,3,"Snowshoe hike to le Pic St Michel",Hike,,282572785,https://www.meetup.com/grenoble-adventure-club-english-french/events/282572785,https://s.42l.fr/JArFw8ah,,,,2021-12-11-Snowshoe-hike-to-le-Pic-St-Michel.html,
2021-12-12,,6,300,1971,5,"snowfunning (Episode 2)🛷☃️❄️⛰️",Hike,,282585004,https://www.meetup.com/grenoble-adventure-club-english-french/events/282585004,https://s.42l.fr/qHX7k8oC,,https://cutt.ly/ZYEA9zH,,2021-12-12-snowfunning-Episode-2🛷☃️❄️⛰️.html,
2021-12-18,,7,700,1901,8,"Snowshoe hike to le Moucherotte : sunset and full moon",Hike,,282743681,https://www.meetup.com/grenoble-adventure-club-english-french/events/282743681,https://s.42l.fr/le-moucherotte,,,,2021-12-18-Snowshoe-hike-to-le-Moucherotte-sunset-and-full-moon.html,
2022-01-01,,32,1600,1740,4,"2 days snowshoes hike to La Grande Sure",Hike,,282972158,https://www.meetup.com/grenoble-adventure-club-english-french/events/282972158,https://s.42l.fr/Sure1,,https://s.42l.fr/Sure2,,2022-01-01-2-days-snowshoes-hike-to-La-Grande-Sure.html,
2022-01-02,,9,425,731,17,"🥾 Hike: Let's have a ""Bellevue"" to start 2022 😅🥳",Hike,,282994993,https://www.meetup.com/grenoble-adventure-club-english-french/events/282994993,https://s.42l.fr/jQz9o7yX,,,,2022-01-02-🥾-Hike-Lets-have-a-Bellevue-to-start-2022-😅🥳.html,
2022-01-08,,7,450,610,18,"🥾 Hike: Venon tree 🌳 from the path of ""Pissevieille"" 👵",Hike,"Begining of path is very slipery/mudy, avoid doing this hike after a rainy week",283127503,https://www.meetup.com/grenoble-adventure-club-english-french/events/283127503,https://s.42l.fr/fb5MXhaq,,,,2022-01-08-🥾-Hike-Venon-tree-🌳-from-the-path-of-Pissevieille-👵.html,
2022-01-15,,,,,10,"🎿 Ski: Ski for NOOB ONLY. Beginner training ⛷",Ski,,283261440,https://www.meetup.com/grenoble-adventure-club-english-french/events/283261440,,,,,2022-01-15-🎿-Ski-Ski-for-NOOB-ONLY-Beginner-training-⛷.html,
2022-01-15,cham,,,,1,"Ski by night at Chamrousse – Not for noob",Ski,,283271898,https://www.meetup.com/grenoble-adventure-club-english-french/events/283271898,,,,,,No
2022-01-16,,9.4,803,1901,11,"Snowshoe hike to le Moucherotte : sunset and full moon",Hike,,283271550,https://www.meetup.com/grenoble-adventure-club-english-french/events/283271550,https://s.42l.fr/le-moucherotte,,,,2022-01-16-Snowshoe-hike-to-le-Moucherotte-sunset-and-full-moon.html,
2022-01-22,,7.5,200,310,16,"🥾 Hike: Around Grenoble drinking water source 🚰💧",Hike,,283407908,https://www.meetup.com/grenoble-adventure-club-english-french/events/283407908,https://s.42l.fr/yZkRtXBj,,,,2022-01-22-🥾-Hike-Around-Grenoble-drinking-water-source-🚰💧.html,
2022-01-22,cham,,,,16,"🎿 Ski: Ski for beginners at Chamrousse ⛷",Ski,,283400313,https://www.meetup.com/grenoble-adventure-club-english-french/events/283400313,,,,,2022-01-22-🎿-Ski-Ski-for-beginners-at-Chamrousse-⛷.html,
2022-01-22,chame,7.1,736,2082,4,"Snowshoe hike : Sunset at Chamechaude",Hike,,283411967,https://www.meetup.com/grenoble-adventure-club-english-french/events/283411967,https://s.42l.fr/0ljy-4jn,,,,2022-01-22-Snowshoe-hike-Sunset-at-Chamechaude.html,
2022-01-23,,7.6,400,650,12,"🥾 Hike: Around la Tour-Sans-Venin ⚔️🛡️🐍",Hike,,283428809,https://www.meetup.com/grenoble-adventure-club-english-french/events/283428809,https://s.42l.fr/ZOMxTA6u,,,,2022-01-23-🥾-Hike-Around-la-Tour-Sans-Venin-⚔️🛡️🐍.html,
2022-01-23,som,14,1200,2026,4,"Snowshoe hike : Le grand Som by the Monastery",Hike,,283411992,https://www.meetup.com/grenoble-adventure-club-english-french/events/283411992,https://s.42l.fr/pg4ZECdb,,,,2022-01-23-Snowshoe-hike-Le-grand-Som-by-the-Monastery.html,
2022-01-29,cham,,,,6,"🎿 Ski: Ski at Chamrousse (not for beginners) ⛷",Ski,,283550329,https://www.meetup.com/grenoble-adventure-club-english-french/events/283550329,,,,,2022-01-29-🎿-Ski-Ski-at-Chamrousse-not-for-beginners-⛷.html,
2022-01-29,,,,,7,"🎿 Ski: Ski for NOOB - Session 2 ⛷",Ski,,283549287,https://www.meetup.com/grenoble-adventure-club-english-french/events/283549287,,,,,2022-01-29-🎿-Ski-Ski-for-NOOB-Session-2-⛷.html,
2022-01-30,,13.5,420,1270,15,"🥾 Hike: La Pierre Percée & Pierre-Châtel lake 🪨🌊",Hike,,283576357,https://www.meetup.com/grenoble-adventure-club-english-french/events/283576357,https://s.42l.fr/a5v4U89F,,,,2022-01-30-🥾-Hike-La-Pierre-Percee-and-Pierre-Chatel-lake-🪨🌊.html,
2022-02-05,,,,,4,"🎿 Ski: Ski at Chamrousse ⛷",Ski,,283713790,https://www.meetup.com/grenoble-adventure-club-english-french/events/283713790,,,,,2022-02-05-🥾-Hike-La-Dent-de-Moirans-⛰⛄.html,
2022-02-05,,10.5,450,988,20,"🥾 Hike: La Dent de Moirans ⛰⛄",Hike,,283719795,https://www.meetup.com/grenoble-adventure-club-english-french/events/283719795,https://s.42l.fr/9DNpYqlj,,,,2022-02-05-🎿-Ski-Ski-at-Chamrousse-⛷.html,
2022-02-06,,10,470,1025,18,"🥾 Hike: La Tour de Montfallet ⛰",Hike,,283740630,https://www.meetup.com/grenoble-adventure-club-english-french/events/283740630,https://s.42l.fr/HIGAW,,,,2022-02-06-🥾-Hike-La-Tour-de-Montfallet-⛰.html,
2022-02-12,,,,,12,"🎿 Ski: Ski for NOOB - Session 3 ⛷",Ski,,283911794,https://www.meetup.com/grenoble-adventure-club-english-french/events/283911794,,,,,2022-02-12-🎿-Ski-Ski-for-NOOB-Session-3-⛷.html,
2022-02-12,cham,,,,4,"🎿 Ski: Ski at Chamrousse ⛷",Ski,,283912949,https://www.meetup.com/grenoble-adventure-club-english-french/events/283912949,,,,,,No
2022-02-13,,10.3,684,953,40,"🥾🔵 Hike: Le Crêt de Chazay ⛰",Hike,,283912944,https://www.meetup.com/grenoble-adventure-club-english-french/events/283912944,https://s.42l.fr/fBnGKJBA,,,,2022-02-13-🥾🔵-Hike-Le-Cret-de-Chazay-⛰.html,
2022-02-13,,,,,5,"🎿 Ski at 7 Laux - Not for noob⛷",Ski,,283950209,https://www.meetup.com/grenoble-adventure-club-english-french/events/283950209,,,,,2022-02-13-🎿-Ski-at-7-Laux-Not-for-noob⛷.html,
2022-02-18,,4,324,484,12,"🥾🟢 Hike: Bastille by night 🌔",Hike,,284075284,https://www.meetup.com/grenoble-adventure-club-english-french/events/284075284,https://s.42l.fr/EJGwvKCc,,,,2022-02-18-🥾🟢-Hike-Bastille-by-night-🌔.html,
2022-02-18,run,4,324,484,3,"Run/Hike to Batille: sunset and (almost) full moon🏃‍♀️🥾🌕",Hike,,284041009,https://www.meetup.com/grenoble-adventure-club-english-french/events/284041009,https://s.42l.fr/EJGwvKCc,,,,2022-02-18-Run-Hike-to-Batille-sunset-and-almost-full-moon🏃‍♀️🥾🌕.html,
2022-02-19,,,,,4,"🎿 Ski at 7 Laux - Not for noob⛷",Ski,,284096109,https://www.meetup.com/grenoble-adventure-club-english-french/events/284096109,,,,,,No
2022-02-19,,,,,4,"🎿 Ski: Ski at les 2 alpes not for noob ⛷",Ski,,284097694,https://www.meetup.com/grenoble-adventure-club-english-french/events/284097694,,,,,,No
2022-02-20,,11.1,730,660,31,"🥾🔵 Hike: Belvédère des maquisards 👁️",Hike,,284081461,https://www.meetup.com/grenoble-adventure-club-english-french/events/284081461,https://s.42l.fr/X8DFsc8v,,,,2022-02-20-🥾🔵-Hike-Belvedere-des-maquisards-👁️.html,
2022-02-26,,,,,4,"🎿 Ski: Ski at les 2 alpes not for noob ⛷",Ski,,284225448,https://www.meetup.com/grenoble-adventure-club-english-french/events/284225448,,,,,,No
2022-02-26,,11.1,821,860,16,"🥾🔵 Hike: La Ferme Durand 🚜",Hike,,284202086,https://www.meetup.com/grenoble-adventure-club-english-french/events/284202086,https://s.42l.fr/cPJdPNWt,,,,2022-02-26-🥾🔵-Hike-La-Ferme-Durand-🚜.html,
2022-02-27,,7.6,360,1970,11,"❄️🔵 Snowshoe: Lac Achard at Chamrousse ☃️",Hike,,284208068,https://www.meetup.com/grenoble-adventure-club-english-french/events/284208068,https://s.42l.fr/mpkis,,,,2022-02-27-❄️🔵-Snowshoe-Lac-Achard-at-Chamrousse-☃️.html,
2022-03-04,,,,,10,"Holocene : music festival at Alpexpo",Concert,,284341942,https://www.meetup.com/grenoble-adventure-club-english-french/events/284341942,,,,,,No
2022-03-05,,10,700,795,16,"🥾🔵 Hike: La Tour d'Arces ⚔️🛡️ & Pierre Grosse 🪨",Hike,,284388780,https://www.meetup.com/grenoble-adventure-club-english-french/events/284388780,https://s.42l.fr/J9ML9agA,,,,2022-03-05-🥾🔵-Hike-La-Tour-dArces-⚔️🛡️-and-Pierre-Grosse-🪨.html,
2022-03-05,,,,,5,"🎿 Ski: Ski at les 2 alpes not for noob ⛷",Ski,,284402008,https://www.meetup.com/grenoble-adventure-club-english-french/events/284402008,,,,,2022-03-05-🎿-Ski-Ski-at-les-2-alpes-not-for-noob-⛷.html,
2022-03-06,rachais,12.5,973,1046,8,"🥾🔴 Hike: Mont Rachais 🚡",Hike,,284284022,https://www.meetup.com/grenoble-adventure-club-english-french/events/284284022,https://s.42l.fr/73Ls_J7K,,,,2022-03-06-🥾🔴-Hike-Mont-Rachais-🚡.html,
2022-03-06,,10,577,1923,5,"Snowshoe/Crampon hike to le Pic St Michel (not for beginners)",Hike,,284375979,https://www.meetup.com/grenoble-adventure-club-english-french/events/284375979,https://s.42l.fr/JArFw8ah,,,,2022-03-06-Snowshoe-Crampon-hike-to-le-Pic-St-Michel-not-for-beginners.html,
2022-03-12,ski,,,,4,"🎿 Ski: Ski at les 2 alpes not for noob ⛷",Ski,,284551288,https://www.meetup.com/grenoble-adventure-club-english-french/events/284551288,,,,,,No
2022-03-12,,8.2,386,411,18,"🥾🟢 Hike: Cuves de Sassenage & Belvédère des Gingeolles 👀",Hike,,284076163,https://www.meetup.com/grenoble-adventure-club-english-french/events/284076163,https://s.42l.fr/_6puTTBX,,,,2022-03-12-🥾🟢-Hike-Cuves-de-Sassenage-and-Belvedere-des-Gingeolles-👀.html,
2022-03-13,,17.5,685,932,8,"🥾🔵 Hike: Roche Brune & St-Julien-de-Ratz 🐀🧀",Hike,,284536959,https://www.meetup.com/grenoble-adventure-club-english-french/events/284536959,https://s.42l.fr/wNwMsZKL,,,,2022-03-13-🥾🔵-Hike-Roche-Brune-and-St-Julien-de-Ratz-🐀🧀.html,
2022-03-19,ski,,,,4,"🎿 Ski: Ski at les 2 alpes not for noob ⛷",Ski,,284698726,https://www.meetup.com/grenoble-adventure-club-english-french/events/284698726,,,,,,No
2022-03-19,,9.8,545,576,17,"🥾🔵 Hike: (f)Romage 🧀",Hike,,284680913,https://www.meetup.com/grenoble-adventure-club-english-french/events/284680913,https://s.42l.fr/k-uj43k6,,,,2022-03-19-🥾🔵-Hike-fRomage-🧀.html,
2022-03-20,,14.5,1245,1817,5,"🥾🔵🔴 Hike: Autour du Cirque de Saint-Même",Hike,,284724618,https://www.meetup.com/grenoble-adventure-club-english-french/events/284724618,https://s.42l.fr/ITCW0zWg,,https://drive.google.com/file/d/137WMDQYL4qpYjJrQDRNEBoT5CecpRr4S/view?usp=sharing,,2022-03-20-🥾🔵🔴-Hike-Autour-du-Cirque-de-Saint-Meme.html,
2022-03-26,,16.8,1109,1162,4,"🥾🔵🔴 Hike: Les Trois Pucelles 🖖",Hike,,284808200,https://www.meetup.com/grenoble-adventure-club-english-french/events/284808200,https://s.42l.fr/7NoYI4Wa,,,,2022-03-26-🥾🔵🔴-Hike-Les-Trois-Pucelles-🖖.html,
2022-03-26,lances,15.8,1530,1975,8,"🏔️🔴 Lances de Malissard @ 2045m :)",Hike,,284832816,https://www.meetup.com/grenoble-adventure-club-english-french/events/284832816,https://s.42l.fr/lQAvQ4Xj,,,,2022-03-26-🏔️🔴-Lances-de-Malissard-2045m.html,
2022-03-27,,24.3,415,1140,14,"🥾🟢 Hike: GR965 loooong but flaaat 🤤",Hike,,284844689,https://www.meetup.com/grenoble-adventure-club-english-french/events/284844689,https://s.42l.fr/wdgpALiL,,,,2022-03-27-🥾🟢-Hike-GR965-loooong-but-flaaat-🤤.html,
2022-04-02,,9.5,540,1173,7,"❄️🔵 Snowshoe: Around le Plateau des petites roches ☃️",Hike,,285003106,https://www.meetup.com/grenoble-adventure-club-english-french/events/285003106,https://s.42l.fr/7cIKg2Hu,,,,2022-04-02-❄️🔵-Snowshoe-Around-le-Pleteau-des-petites-roches-☃️.html,
2022-04-03,,14,1000,1650,7,"❄️🔴 Snowshoe: Sappey to Emeindras ☃️",Hike,,285016573,https://www.meetup.com/grenoble-adventure-club-english-french/events/285016573,https://s.42l.fr/18ETco2a,,,,2022-04-03-❄️🔴-Snowshoe-Sappey-to-Emeindras-☃️.html,
2022-04-10,,13,600,1867,9,"❄️ Hike: Circuit la Pinéa - Chalet du Charmant Som WINTER EDITION ❄️",Hike,,285124928,https://www.meetup.com/grenoble-adventure-club-english-french/events/285124928,https://s.42l.fr/ZAm0ZCtj,,,,2022-04-10-❄️-Hike-Circuit-la-Pinea-Chalet-du-Charmant-Som-WINTER-EDITION-❄️.html,
2022-04-17,,19.7,1537,1337,15,"🥾Hike: No car, no bus, hike directly to Fort du Saint-Eynard",Hike,,285296562,https://www.meetup.com/grenoble-adventure-club-english-french/events/285296562,https://s.42l.fr/VS9tRmOe,,,,"2022-04-17-🥾Hike-No-car,-no-bus,-hike-directly-to-Fort-du-Saint-Eynard.html",
2022-04-23,,13,747,877,11,"🥾🔴 Hike: Around le Pieu ⛰",Hike,,285437479,https://www.meetup.com/grenoble-adventure-club-english-french/events/285437479,https://s.42l.fr/giqCAgne,,,,2022-04-23-🥾🔴-Hike-Around-le-Pieu-⛰.html,
2022-04-30,,18.7,1223,1208,22,"🥾🔴 Hike: Lac de la Thuile 🪞🥰",Hike,,284833952,https://www.meetup.com/grenoble-adventure-club-english-french/events/284833952,https://s.42l.fr/SEwPWGsq,,,,2022-04-30-🥾🔴-Hike-Lac-de-la-Thuile-🪞🥰.html,
2022-05-01,bike,,,,1,"🚴 🏊‍♀️ Group Velo Ride: Lake Paladru (Lac de Paladru) 50km",Bike,,285587046,https://www.meetup.com/grenoble-adventure-club-english-french/events/285587046,,,,,2022-05-01-🚴-🏊‍♀️-Group-Velo-Ride-Lake-Paladru-Lac-de-Paladru-50km.html,
2022-05-01,,10.4,830,2029,3,"🥾🔴 Hike to la tête des chaudières (2029m)",Hike,,285615114,https://www.meetup.com/grenoble-adventure-club-english-french/events/285615114,https://s.42l.fr/UeFCXfGJ,,,,2022-05-01-🥾🔴-Hike-to-la-tete-des-chaudieres-2029m.html,
2022-05-07,,12.1,726,1489,6,"Cloudy hike in Chartreuse",Hike,,285748339,https://www.meetup.com/grenoble-adventure-club-english-french/events/285748339,https://s.42l.fr/MjNwH-I2,,,,2022-05-07-Cloudy-hike-in-Chartreuse.html,
2022-05-08,,14.3,1008,1752,10,"Hike to le col d’hurtières",Hike,,285750905,https://www.meetup.com/grenoble-adventure-club-english-french/events/285750905,https://s.42l.fr/DFSwL9e4,,,,2022-05-08-Hike-to-le-col-dhurtieres.html,
2022-05-10,,7.7,523,1966,8,"🥾🔴 Afterwork hike : Sunset at le pic st Michel",Hike,,285804869,https://www.meetup.com/grenoble-adventure-club-english-french/events/285804869,https://s.42l.fr/5c-fM5tC,,,,,No
2022-05-12,,,,,5,"Afterwork chill out at Paladru lake",Lake,,285846605,https://www.meetup.com/grenoble-adventure-club-english-french/events/285846605,,,,,,No
2022-05-15,,13,1280,2082,3,"🔴🥾Hike: Chamchaude or Les crêtes Nord du Mont Saint-Eynard from sappey",Hike,,285908756,https://www.meetup.com/grenoble-adventure-club-english-french/events/285908756,https://s.42l.fr/px7tASYB,,,,2022-05-15-🔴🥾Hike-Chamchaude-or-Les-cretes-Nord-du-Mont-Saint-Eynard-from-sappey.html,
2022-05-15,bike,,,,30,"Return à Vizille (via Vélo) - Museum of the French Revolution + Picnic / Hike",Bike,,284164656,https://www.meetup.com/grenoble-adventure-club-english-french/events/284164656,,,,,2022-05-15-Return-a-Vizille-via-Velo-Museum-of-the-French-Revolution-Picnic-Hike.html,
2022-05-18,,,,,40,"🎂 ABP: Albin Birthday Party 🎉🐱",Party,,285911723,https://www.meetup.com/grenoble-adventure-club-english-french/events/285911723,,,,,2022-05-18-🎂-ABP-Albin-Birthday-Party-🎉🐱.html,
2022-05-21,,13.6,1080,2454,12,"🥾🔴 Hike: 2 hot 🥵 ; 2 lakes 🥶 (Brouffier-La Morte)",Hike,,286029710,https://www.meetup.com/grenoble-adventure-club-english-french/events/286029710,https://s.42l.fr/dVnSUrgh,,,,2022-05-21-🥾🔴-Hike-2-hot-🥵-;-2-lakes-🥶-Brouffier-La-Morte.html,
2022-05-22,,11.1,523,2253,16,"🥾🔴 Hike: still hot 🥵🌞 ; still lakes 🥶🏊‍♀️ (Roberts)",Hike,,286029983,https://www.meetup.com/grenoble-adventure-club-english-french/events/286029983,https://s.42l.fr/hbiW-yH9,,,,2022-05-22-🥾🔴-Hike-still-hot-🥵🌞-;-still-lakes-🥶🏊‍♀️-Roberts.html,
2022-05-28,,8.2,381,487,7,"🥾🟢 Hike (Easy): Cascades (Waterfalls) at Canyon du Furon (Sassenage)",Hike,,286190368,https://www.meetup.com/grenoble-adventure-club-english-french/events/286190368,https://s.42l.fr/r3aMEm6A,,,,2022-05-28-🥾🟢-Hike-Easy-Cascades-Waterfalls-at-Le-Furon-Cuves-Caves-de-Sassenage.html,
2022-06-02,,6,460,1771,7,"🥾🔴 Afterwork hike : Sunset at la Pinéa",Hike,,286270149,https://www.meetup.com/grenoble-adventure-club-english-french/events/286270149,https://s.42l.fr/AsG5C8gc,,https://www.altituderando.com/La-Pinea-1771m-par-le-col-de-Porte-3692,,,No
2022-06-04,,14.1,346,1245,16,"🥾🔵 Hike: morning=hike 🌞 afternoon=chill at lake 🥵🏊‍♀️",Hike,"Voiture fourrière",286293563,https://www.meetup.com/grenoble-adventure-club-english-french/events/286293563,https://s.42l.fr/T3r143ua,,,,2022-06-04-🥾🔵-Hike-morning=hike-🌞-afternoon=chill-at-lake-🥵🏊‍♀️.html,
2022-06-10,,,,,6,"🎶Concert: Electronic music festival at ""Musée Dauphinois""",Concert,,286426986,https://www.meetup.com/grenoble-adventure-club-english-french/events/286426986,,,,,,No
2022-06-11,comboire,8.8,320,514,12,"🟢🟢 🥾 Super Easy Hike - Le fort de Comboire / Belvédère de Comboire",Hike,,286475747,https://www.meetup.com/grenoble-adventure-club-english-french/events/286475747,https://s.42l.fr/3wOup_c4,,,,2022-06-11-🟢🟢-🥾-Super-Easy-Hike-Le-fort-de-Comboire-Belvedere-de-Comboire.html,
2022-06-11,,3.3,270,1631,7,"🧗🔵 Via ferrata: 'la Cascade' 🌊 + Swimming in lake 🏊️",Via,,286450234,https://www.meetup.com/grenoble-adventure-club-english-french/events/286450234,https://s.42l.fr/5T-cQFmJ,,,,2022-06-11-🧗🔵-Via-ferrata-la-Cascade-🌊-Swimming-in-lake-🏊️.html,
2022-06-11,d1,16,1200,,3,"⛺Hike: 2 days hike with an outdoor night high in the mountains, in Chartreuse",NoInfo,day1,286427626,https://www.meetup.com/grenoble-adventure-club-english-french/events/286427626,,,,,,No
2022-06-12,d2,16,1300,,3,"⛺Hike: 2 days hike with an outdoor night high in the mountains, in Chartreuse",NoInfo,day2,286427626_2,https://www.meetup.com/grenoble-adventure-club-english-french/events/286427626,,,,,,No
2022-06-12,,5,365,700,18,"🧗🔴 Via ferrata: 'Rocher de l'envers' 🌊 + Swimming in river 🏊️🥶",Via,,286450560,https://www.meetup.com/grenoble-adventure-club-english-french/events/286450560,https://s.42l.fr/RqHcUpfi,,,,2022-06-12-🧗🔴-Via-ferrata-Rocher-de-lenvers-🌊-Swimming-in-river-🏊️🥶.html,
2022-06-18,,1.7,86,795,12,"🧗🔵 Via ferrata: 'Barrage du Sautet' 🌊 + Swimming in lake 🏊️",Via,,286618407,https://www.meetup.com/grenoble-adventure-club-english-french/events/286618407,https://s.42l.fr/EAxvAAP0,,,,2022-06-18-🧗🔵-Via-ferrata-Barrage-du-Sautet-🌊-Swimming-in-lake-🏊️.html,
2022-06-19,,5.7,827,1420,12,"🧗🔴 Via ferrata: 'Roche Veyrand' 🌊 + Chill near a river 💧",Via,,286618603,https://www.meetup.com/grenoble-adventure-club-english-french/events/286618603,,,,,2022-06-19-🧗🔴-Via-ferrata-Roche-Veyrand-🌊-Chill-near-a-river-💧.html,
2022-06-25,,10.7,732,1901,15,"🟠🟢 🥾 Medium-Easy Hike: Le Moucherotte (Saint-Nizier to Lans-en-Vercors)",Hike,,286649018,https://www.meetup.com/grenoble-adventure-club-english-french/events/286649018,https://s.42l.fr/wxboqZRO,,,,2022-06-25-🟠🟢-🥾-Medium-Easy-Hike-Le-Moucherotte-Saint-Nizier-to-Lans-en-Vercors.html,
2022-07-02,,2,251,845,6,"🌊 Chill at 'Lac du Bourget' (+🧗🟢 Bonus Via ferrata Rocher de Cornillon)",Via,,286920305,https://www.meetup.com/grenoble-adventure-club-english-french/events/286920305,https://s.42l.fr/Q10nJ1ae,,,,2022-07-02-🌊-Chill-at-Lac-du-Bourget-🧗🟢-Bonus-Via-ferrata-Rocher-de-Cornillon.html,
2022-07-03,,,,,27,"🔥 GAC First Barbecue 😋🤤",BBQ,,286732026,https://www.meetup.com/grenoble-adventure-club-english-french/events/286732026,,,,,2022-07-03-🔥-GAC-First-Barbecue-😋🤤.html,
2022-07-09,valbonnais,14,1090,1663,9,"🥾🟢/🔴 Hike+Lake: plan A 1100m↗ 🥵 ; plan B 250m↗ 😁",Hike,,287033341,https://www.meetup.com/grenoble-adventure-club-english-french/events/287033341,https://s.42l.fr/uUdAZeRH,,https://s.42l.fr/9mBVH9K6,,2022-07-09-🥾🟢-🔴-HikeLake-plan-A-1100m↗-🥵-;-plan-B-250m↗-😁.html,
2022-07-09,,14.6,200,2090,9,"🟢 🥾 Hybrid Event: EDF Museum in Oz + Easy Hike / Picnic In The Clouds 🟢 🥾",Hike,,287023743,https://www.meetup.com/grenoble-adventure-club-english-french/events/287023743,https://s.42l.fr/kWGu048I,,,,2022-07-09-🟢-🥾-Hybrid-Event-EDF-Museum-in-Oz-Easy-Hike-Picnic-In-The-Clouds-🟢-🥾.html,
2022-07-10,,11.9,332,609,15,"🥾🟢 Hike+Lake: easy 'pretext' hike to enjoy the lake 🏊️",Hike,,287047516,https://www.meetup.com/grenoble-adventure-club-english-french/events/287047516,https://s.42l.fr/1RTHIkR1,,,,2022-07-10-🥾🟢-HikeLake-easy-pretext-hike-to-enjoy-the-lake-🏊️.html,
2022-07-14,,68,4172,1890,2,"Traversée de la Chartreuse -> Chambéry - Grenoble en 3j",Hike,,287083813,https://www.meetup.com/grenoble-adventure-club-english-french/events/287083813,https://s.42l.fr/y1Yi-tw6,,,,2022-07-14-Traversee-de-la-Chartreuse-greater-Grenoble-Chambery.html,
2022-07-16,,15.9,1168,1920,11,"🥾🔵 Hike: loop around Bethlehem monastery + river💧",Hike,,287171281,https://www.meetup.com/grenoble-adventure-club-english-french/events/287171281,https://s.42l.fr/mApBdQUn,,https://s.42l.fr/9bEGEtri,,2022-07-16-🥾🔵-Hike-loop-around-Bethlehem-monastery-river💧.html,
2022-07-17,,11.4,622,1096,5,"🥾🟢🔵 Hike: loop near Quaix-en-Chartreuse + river 💦",Hike,,287182372,https://www.meetup.com/grenoble-adventure-club-english-french/events/287182372,https://s.42l.fr/Kb9HUvcL,,,,2022-07-17-🥾🟢🔵-Hike-loop-near-Quaix-en-Chartreuse-river-💦.html,
2022-07-23,board,,,,10,"🏄Chill, play games and experience cable kneeboarding/wakeboarding🏄",Lake,,287284043,https://www.meetup.com/grenoble-adventure-club-english-french/events/287284043,,,,,"2022-07-23-🏄Chill,-play-games-and-experience-cable-kneeboarding-wakeboarding🏄.html",
2022-07-23,,7.1,454,740,4,"🟢 🥾🩱 Cool Off, Swim & Picnic w/ Easy Hike + Cascade d'Allières 🩱 🥾🟢",Hike,,287355427,https://www.meetup.com/grenoble-adventure-club-english-french/events/287355427,https://s.42l.fr/iUi0nba1,,,,2022-07-23-🟢-🥾-Cool-Off-and-PIcnic-w-Easy-Hike-Cascade-dAllieres-🟢-🥾.html,
2022-07-24,,11.7,355,890,7,"🦘🥾Wanna burst your adrenaline? let's go/see bungee jumping!🦘🥾",Hike,,287263089,https://www.meetup.com/grenoble-adventure-club-english-french/events/287263089,https://s.42l.fr/IjIG6iDS,,,,2022-07-24-🦘🥾Wanna-burst-your-adrenaline?-lets-go-see-bungee-jumping🦘🥾.html,
2022-07-30,,18.6,1182,2117,9,"🥾🔴 Hike: 2 much lakes but a bit 2 cold 🏊🥶",Hike,,287447506,https://www.meetup.com/grenoble-adventure-club-english-french/events/287447506,https://s.42l.fr/LE7G-z-q,,,,2022-07-30-🥾🔴-Hike-2-much-lakes-but-a-bit-2-cold-🏊🥶.html,
2022-07-31,,13.4,911,2389,7,"🥾🔴 Hike: Le Tabor 2389m & Le Piquet de Nantes 🗻+🏊‍♀️",Hike,,287448341,https://www.meetup.com/grenoble-adventure-club-english-french/events/287448341,https://s.42l.fr/IOEHCbbH,,,,2022-07-31-🥾🔴-Hike-Le-Tabor-2389m-and-Le-Piquet-de-Nantes-🗻🏊‍♀️.html,
2022-08-06,,12.8,38,235,30,"🚣🔵 Hike+Canoe: 12km hike to Bois Français, 20km canoe back to Grenoble 🚣",Hike,,287545050,https://www.meetup.com/grenoble-adventure-club-english-french/events/287545050,https://s.42l.fr/QMva2WON,,,,"2022-08-06-🚣🔵-HikeCanoe-12km-hike-to-Bois-Francais,-20km-canoe-back-to-Grenoble-🚣.html",
